String	Entity	Performance	Usability	Security	Others	Sentiment
"I do not know the exception subclass, which really is the crux of the problem. Maybe I wasn't clear enough with my original post. I will keep this technique in mind, though, for future reference."	problem	0	0	0	1	o
"To Arcensoth If you do not know exceptions upfront, but you have access to the compiled JAR, you could write a small program to find all subclasses of ,Exception, defined in the program, and take it from there. I would also try contacting the developers of your library to see if they could provide any insight into this problem."	program	0	0	0	1	o
"Check this link: ,social.technet.microsoft.com/Forums/office/en-US ,   At the very end of this there is a working example including error handling."	social.technet.microsoft.com/Forums/office/en-US	0	0	0	1	o
"Thanks but it's not enough , I have to log in, and execute remote script; For example I will run code on my Ubuntu -> connect to Windows machine -> execute script on this machine -> get result of executing back. Although, thank you"	in	0	1	0	0	o
"github.com/xebialabs/overthere, - powers some of the ""CI-CD"" tools..  OT: Your requirement could be addressed via tools like ,xebialabs.com/products/xl-deploy, or rundeck."	github.com/xebialabs/overthere	0	1	0	1	o
"I've been searching for weeks, and I don't think there is a Java Library for connecting to another machine using RDP.  You can connect a JVM to JVM, but not JVM to RDP."	weeks	0	0	0	0	o
I don't see any remote execution of script in your answer. Question is asking for remote execution of script.	script	0	0	0	1	o
I will try your solution and yes it's needed to use different users.	users	0	1	0	0	o
"Why Java? Better use C++, your options increase tenfold even when restricting yourself to multi-platform solutions. It is easier to learn C++ than getting lacking Java libs to work. Also irrlicht's java binding hasn't been updated for almost two years. Irrlicht itself is C++."	Irrlicht	0	1	0	0	o
"Ardor3D is dead. ,ardor3d.forumatic.com/viewtopic.php?f=4&t=12755"	Ardor3D	0	0	0	1	o
"The ""official"" Ardor3D is effectively dead but I still maintain a subset of this engine, Charles is right and I thank him for mentioning JogAmp's Ardor3D Continuation which is actively developed and maintained."	Ardor3D	0	1	0	0	p
Is it time to update and mention JavaFX?	JavaFX	0	0	0	1	o
"This is probably the BEST answer I've ever received and read here ... Thank you very much for your explanation, and for being so nice with my questions. Not everybody would answer like that ... I expected even a deletion, but you turn my question into a bible of mobile app security. THANK YOU AGAIN !"	This	0	1	0	0	p
did you tested on s4 avd? i too have this problem.	s4	0	1	0	1	o
Well i tried many time but no luck for Emulator but its working fine on real device. The most relavant reason could be that low configuration systems.	Emulator	1	1	0	0	p
i updated sdk with sony device profiles and created an avd for xperia z which has same configuration as Samsung galaxy S4. I believe that it'l look similar in both devices.	sdk	0	0	0	1	o
"Reading about MongoDb, it seems to me that because a mongodb query's input isn't really a command but rather a json filter, there's no concern about someone injecting malicious values. Everything is handled as data and not commands, hence no need for protection. Am I right?"	mongodb	0	0	0	0	o
"I'm totally wrong. See a great example on NoSql injection here - ,blog.websecurify.com/2014/08/hacking-nodejs-and-mongodb.html"	NoSql	0	0	0	1	p
"OK, that makes sense.  So, I guess what I'm looking for is a third party Java API on top of the Mongo that does this - a higher level of abstraction."	sense	0	1	0	0	o
To loveNoHate - I'm not sure eval can be put as a value in the json filter.	json	0	0	0	1	n
Isn't SQL an option? It would just be a very simple inner join between all of those tables...	option	0	1	0	1	o
"One approach would be to write an integration test that exercises the REST API. See ,stackoverflow.com/questions/10752 ,. In a unit test approach you would typically mock ,LayoutInflater inflater, ViewGroup container, Bundle savedInstanceState,, pass them to ,OffenceFrag. onCreateView(), and assert that OffenceFrag does what you expect it to"	LayoutInflater	0	0	0	1	o
java2s.com/Open-Source/Java-Document/6.0-JDK-Platform/windows	java2s.com/Open-Source/Java-Document/6.0-JDK-Platform/windows	0	0	0	1	o
Then why they offer batch request then? I got rate limited every time I do batch request.	then	0	1	0	1	o
"Thanks for an answer. Yes, mine shows 5.0 requests/second/user too. But I'm using wait periods (,Thread.sleep(),) to stay inside this rate. And currently I am the only user of this app."	(Thread.sleep())	0	1	0	1	p
"Your edited code can throw a NullPointerException, unless you open it inside the block guarded by the ,if, statement."	NullPointerException	0	0	0	1	o
"The To deprecated tag will also produce compiler warnings in Java, if you use the  -Xlint:deprecation option on the commandline, you'll get detailed messages. .Net is not special in this regard."	deprecated	0	1	0	0	o
"Looks like a duplicate of ,stackoverflow.com/questions/644241 , and ,stackoverflow.com/questions/444497 "	stackoverflow.com/questions/644241	0	0	0	1	o
"USB communication example through a java application. ,javausbapi.blogspot.com/2010/05/java-usb-api.html, Excellent!!"	Excellent	0	0	0	1	p
"Java libusb looks really old too.  It only supports libusb 0.1, while libusb 1.0 has been out for many years and is a lot better.  Also, it does not support WinUSB, which is the simplest driver solution for a vendor-specific Windows USB device."	libusb	0	1	0	0	p
"This is exactly the mature response I was hoping for. Thanks a lot, you are totally right."	lot	0	0	0	0	p
"Hi, I'm also looking for same, if you got a solution, please update"	same	0	0	0	1	o
Have you checked Google?	Google	0	0	0	1	o
stackoverflow.com/questions/4256988	stackoverflow.com/questions/4256988	0	0	0	1	o
"It is true with the JDK 7 directly from Oracle as well.  +1 for being by far the most correct answer here, and saving me decaminutes of time."	Oracle	0	0	0	0	o
"You can check this : ,stackoverflow.com/questions/610590 "	stackoverflow.com/questions/610590	0	0	0	1	o
"Actually I have used active jdbc. Quite good, except that it needs a precompile stage to add annotations to all the classes representing the models. Another problem is that not many large scale projects using it in production."	jdbc	0	1	0	0	o
"Zubair, ActiveJDBC needs a post-comlile step, not pre-compile, and it takes a fraction of a second to do this"	pre-compile	0	1	0	1	o
I will use only the Java language to access the database.	database	0	1	0	0	o
"I will be using this from Vaadin, which is the Java language"	Vaadin	0	1	0	0	o
What?..........	What	0	0	0	1	o
I just understand the logic behind it. It's also consistent with existing Java APIs.	it	0	0	0	0	o
"To 閾绘牔缍呯悮?IDK, keys => ,keySet(),, values => ,values(),, both => ,entrySet(),; doesn't affect the ,forEach,. But as I said, it's a style thing闁炽儲鏀眜st wanted to mention it."	forEach	0	0	0	1	o
"100% agree with you. What I thought was, since question is already answered, my answer will help to a person who is looking for a solution can easily locate the answer. But I do agree with you which I learnt something from you, thanks."	you	0	1	0	0	p
"To stemm Yes, all of them are HTML. I'm avoiding another types."	Yes	0	0	0	0	o
Can you provide code example from CRFClassifier to training and classifying?	CRFClassifier	0	0	0	1	o
I'm using CRFClassifier. Looks easy to configure.	CRFClassifier	0	0	0	0	o
id is query parameter or path?	path	0	0	0	1	o
square.github.io/retrofit/2.x/retrofit/index.html?retrofit2	square.github.io/retrofit/2.x/retrofit/index.htmlretrofit2	0	0	0	1	o
how to find out. I am new into this. the postman link to this url is working fine	this	0	0	0	0	o
does the same work when you use curl?	curl	0	1	0	0	o
"yes, it works when I use curl."	curl	0	1	0	0	o
"hard guess: but try replacing this ,BufferedReader in = new BufferedReader(new InputStreamReader(linec.getInputStream()));, with ,BufferedReader in = new BufferedReader(new InputStreamReader(linec.getInputStream(), Charset.forName(""UTF-8"")));"	BufferedReader	0	1	0	1	o
"Also if some authentication is there, might be calling ,linec.connect();, before using ,OutputStreamWriter, will help. ,linec.disconnect(), at the end to disconnect"	OutputStreamWriter	0	1	0	0	o
