String	Entity	Performance	Usability	Security	Others	Sentiment
You need to make a request to a secure https API. right?	https	0	0	0	1	o
You need to make a request to a secure https API. right?	API	0	0	0	1	o
You need to make a request to a secure https API. right?	right	0	0	0	1	o
"Security-wise, this is not a fix, but a backdoor. Still, if you are officially required to do this... thank you for the code snippet anyhow."	fix	0	0	0	1	p
"Security-wise, this is not a fix, but a backdoor. Still, if you are officially required to do this... thank you for the code snippet anyhow."	anyhow	0	0	0	1	o
"Device I/O has some recent threads on its mailing list: ,mail.openjdk.java.net/pipermail/dio-dev, However we have to see, how Java 9 Embedded looks like to tell, if DIO is offered as optional module then."	Device	0	1	0	1	o
"Device I/O has some recent threads on its mailing list: ,mail.openjdk.java.net/pipermail/dio-dev, However we have to see, how Java 9 Embedded looks like to tell, if DIO is offered as optional module then."	I/O	0	1	0	1	o
"keep in mind that all those methods are mandatory in map: ,developer.android.com/reference/java/util/Map.html, (also, if you call it a map for higher abstraction, you can't use the SparseIntArray specific functions. And iterating using ,size, and ,keyAt, is designed to be more efficient that the ,entrySet, from ,Map,, while being a little less convenient)"	keyAt	0	1	0	1	o
"keep in mind that all those methods are mandatory in map: ,developer.android.com/reference/java/util/Map.html, (also, if you call it a map for higher abstraction, you can't use the SparseIntArray specific functions. And iterating using ,size, and ,keyAt, is designed to be more efficient that the ,entrySet, from ,Map,, while being a little less convenient)"	entrySet	0	1	0	1	o
"keep in mind that all those methods are mandatory in map: ,developer.android.com/reference/java/util/Map.html, (also, if you call it a map for higher abstraction, you can't use the SparseIntArray specific functions. And iterating using ,size, and ,keyAt, is designed to be more efficient that the ,entrySet, from ,Map,, while being a little less convenient)"	Map	0	1	0	0	o
"1st point: I disagree. ,entrySet, and ,keySet, wouldn't be hard to implement, would run in ,n, time, and have no performance penalty if they were unused. 2nd point: Yep, I think that's the real answer, but Omkar beat you to it. :-) 3rd point: This doesn't answer the question ,why,. It is indeed what prompted the question闁炽儲鏀簅nstandard API is a pain."	disagree	1	0	0	0	p
"1st point: I disagree. ,entrySet, and ,keySet, wouldn't be hard to implement, would run in ,n, time, and have no performance penalty if they were unused. 2nd point: Yep, I think that's the real answer, but Omkar beat you to it. :-) 3rd point: This doesn't answer the question ,why,. It is indeed what prompted the question闁炽儲鏀簅nstandard API is a pain."	entrySet	1	0	0	0	p
"1st point: I disagree. ,entrySet, and ,keySet, wouldn't be hard to implement, would run in ,n, time, and have no performance penalty if they were unused. 2nd point: Yep, I think that's the real answer, but Omkar beat you to it. :-) 3rd point: This doesn't answer the question ,why,. It is indeed what prompted the question闁炽儲鏀簅nstandard API is a pain."	keySet	1	0	0	0	p
Haha I know that's the puzzling thing.  It looks like the intent is being launched successfully but it just closes a second or two after launch.	puzzling	0	0	0	1	o
Haha I know that's the puzzling thing.  It looks like the intent is being launched successfully but it just closes a second or two after launch.		0	1	0	0	o
"Thank you for your post!  Unfortunately, this was not the issue.  I have already enabled the Google Places API for Android API in my application."	Places	0	0	0	0	o
"Thank you for your post!  Unfortunately, this was not the issue.  I have already enabled the Google Places API for Android API in my application."	Android	0	1	0	0	o
"You deserve a prize! Thanks, To YvetteColomb"	To	0	1	0	0	p
"You deserve a prize! Thanks, To YvetteColomb"	YvetteColomb	0	0	0	0	p
Would a parametrized type with an enum be a possibility? Or is this not possible (at all).	parametrized	0	0	0	1	o
Would a parametrized type with an enum be a possibility? Or is this not possible (at all).	all)	0	0	0	1	o
"To MarkTielemans The messages have many similarities, but also many differences. Say the HelloResponse contains the serial number of the device. I would like the HelloResponse object to have a getSerialNumber() method. How could I achieve this with generics?"	The	0	0	0	1	o
"To MarkTielemans The messages have many similarities, but also many differences. Say the HelloResponse contains the serial number of the device. I would like the HelloResponse object to have a getSerialNumber() method. How could I achieve this with generics?"	HelloResponse	0	0	0	1	o
"To MarkTielemans The messages have many similarities, but also many differences. Say the HelloResponse contains the serial number of the device. I would like the HelloResponse object to have a getSerialNumber() method. How could I achieve this with generics?"	HelloResponse	0	0	0	1	o
I like the idea: that's more of a callback approach.	idea	0	0	0	0	o
I like the idea: that's more of a callback approach.	callback	0	0	0	1	p
"To ssube In this case, yes, it is throwing Exception itself. I made some clarifications."	Exception	0	0	0	1	o
"To ssube In this case, yes, it is throwing Exception itself. I made some clarifications."	itself	0	0	0	1	o
"Your answer summarizes very well why this question is ,not, opinion-based."	not	0	0	0	0	o
"Your answer summarizes very well why this question is ,not, opinion-based."	opinion-based	0	0	0	1	o
"Possibly related: ,serverfault.com/questions/638659 "	related	0	0	0	1	o
"Possibly related: ,serverfault.com/questions/638659 "	serverfault.com/questions/638659	0	0	0	1	o
"jogl moved from java.net to jogamp: ,jogamp.org, you linked the old project home."	java.net	0	0	0	0	o
"jogl moved from java.net to jogamp: ,jogamp.org, you linked the old project home."	jogamp	0	0	0	0	o
I would like to add irrlicht too.	irrlicht	0	0	0	1	o
I would like to add irrlicht too.	too	0	1	0	1	p
"JOGL is a part of JogAmp, which contains a Java binding for the OpenAL API and the OpenCL API too (JOAL and JOCL)."	JOGL	0	0	0	1	o
"JOGL is a part of JogAmp, which contains a Java binding for the OpenAL API and the OpenCL API too (JOAL and JOCL)."	JOCL)	0	0	0	1	o
In the middle of the answer I just scrolled up to up vote it before I forgetting it!. thank you so much. Using some services such as AWS Cognito or similar is a good choice?	AWS	0	0	0	0	p
In the middle of the answer I just scrolled up to up vote it before I forgetting it!. thank you so much. Using some services such as AWS Cognito or similar is a good choice?	Cognito	0	0	0	0	p
"possible duplicate of ,How can I create avd for the Samsung Galaxy S4 (1080X1920)"	How	0	0	0	1	o
"possible duplicate of ,How can I create avd for the Samsung Galaxy S4 (1080X1920)"	(1080X1920)	0	0	0	1	o
"Probably yes, but it must also be possible with JPA I guess and I don't want to introduce sql dependency in the code right now."	JPA	0	1	0	1	o
"Probably yes, but it must also be possible with JPA I guess and I don't want to introduce sql dependency in the code right now."	I	0	1	0	0	o
"To Jelmer, BB defaults to US if no calendar code is passed in, which works for the UXA and AAPL examples here since they're both US securities. It seems the security passed in is somewhat irrelevant, and AM (or NE rather) would do Dutch holidays, and JN the Japan ones."	UXA	0	0	0	1	n
"To Jelmer, BB defaults to US if no calendar code is passed in, which works for the UXA and AAPL examples here since they're both US securities. It seems the security passed in is somewhat irrelevant, and AM (or NE rather) would do Dutch holidays, and JN the Japan ones."	AAPL	0	0	0	1	n
"To Jelmer, BB defaults to US if no calendar code is passed in, which works for the UXA and AAPL examples here since they're both US securities. It seems the security passed in is somewhat irrelevant, and AM (or NE rather) would do Dutch holidays, and JN the Japan ones."	holidays	0	0	0	1	n
